prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Then, Laura and Brian had a lot of fun at the school. Jamie gave a snack to",95,1,3,4,5,6,7,15,16,19,20, John, Andrew, John, John, Andrew, Andrew,eval, Laura,0.1582,0.0002,0.0019
"Then, Sean and Justin went to the hospital. Jose gave a basketball to",35,1,3,4,5,6,7,11,12,15,16, Jessica, John, Jessica, Jessica, John, John,ablation, Sean,0.2178,0.002,0.0004
"Then, Patrick and Richard had a long argument, and afterwards Sean said to",299,1,3,4,5,6,7,13,14,15,16, Kevin, Kyle, Kevin, Kevin, Kyle, Kyle,circuit, Patrick,0.249,0.0,0.0006
"After the lunch, Michelle and Joseph went to the station. Mark gave a bone to",698,1,5,6,7,8,9,13,14,17,18, Matthew, Daniel, Matthew, Matthew, Daniel, Daniel,ablation, Michelle,0.459,0.0002,0.0002
"Then, Emily and Laura had a lot of fun at the restaurant. Scott gave a ring to",80,1,3,4,5,6,7,15,16,19,20, Anthony, Rachel, Anthony, Anthony, Rachel, Rachel,circuit, Emily,0.5586,0.001,0.0
The restaurant Michelle and Brian went to had a bone. Tyler gave it to,850,1,3,4,5,6,7,12,13,15,16, Jennifer, Brandon, Jennifer, Jennifer, Brandon, Brandon,ablation, a,0.1455,0.0003,0.0003
"Afterwards, Kevin and Eric went to the school. Mary gave a snack to",735,1,4,5,6,7,8,12,13,16,17, Robert, Jonathan, Robert, Robert, Jonathan, Jonathan,ablation, Kevin,0.3945,0.0001,0.0004
"After Emily and William went to the station, Lisa gave a ring to",376,1,2,3,4,5,6,10,11,14,15, Michael, Andrew, Michael, Michael, Andrew, Andrew,eval, Emily,0.3027,0.0006,0.003
"Then, Steven and Brian were thinking about going to the office. Michelle wanted to give a ring to",232,1,3,4,5,6,7,14,15,20,21, John, Sarah, John, John, Sarah, Sarah,ablation, Steven,0.1826,0.002,0.0049
"Then, Charles and Crystal had a long argument. Afterwards Mary said to",803,1,3,4,5,6,7,12,13,14,15, Michael, Laura, Michael, Michael, Laura, Laura,ablation, Charles,0.373,0.0013,0.0005
"Then, Michelle and Kyle were working at the house. Charles decided to give a computer to",180,1,3,4,5,6,7,12,13,18,19, Daniel, William, Daniel, Daniel, William, William,ablation, Michelle,0.2461,0.0003,0.0005
"While Michelle and Justin were working at the garden, Alexander gave a ring to",520,1,2,3,4,5,6,11,12,15,16, Jessica, Daniel, Jessica, Jessica, Daniel, Daniel,eval, Michelle,0.0913,0.0009,0.008
"Then, Mark and Eric had a long argument, and afterwards Patrick said to",272,1,3,4,5,6,7,13,14,15,16, Matthew, Jonathan, Matthew, Matthew, Jonathan, Jonathan,ablation, them,0.2598,0.0007,0.0006
"Then, Amy and Richard had a lot of fun at the garden. Jacob gave a snack to",79,1,3,4,5,6,7,15,16,19,20, John, Steven, John, John, Steven, Steven,ablation, Amy,0.4355,0.0001,0.0002
"After the lunch, Scott and Jamie went to the restaurant. Alexander gave a necklace to",661,1,5,6,7,8,9,13,14,17,18, Amy, Michelle, Amy, Amy, Michelle, Michelle,circuit, Jamie,0.3438,0.0003,0.0036
"While Richard and Thomas were commuting to the garden, Tyler gave a drink to",590,1,2,3,4,5,6,11,12,15,16, Jennifer, James, Jennifer, Jennifer, James, James,ablation, the,0.2041,0.0016,0.0001
"While Amy and Eric were commuting to the store, Paul gave a kiss to",577,1,2,3,4,5,6,11,12,15,16, Jennifer, Justin, Jennifer, Jennifer, Justin, Justin,ablation, Amy,0.3496,0.0002,0.0009
"When Laura and Eric got a kiss at the school, Mary decided to give the kiss to",473,1,2,3,4,5,6,12,13,18,19, Michael, William, Michael, Michael, William, William,circuit, her,0.1387,0.0019,0.0054
"When Charles and Amy got a ring at the office, Stephen decided to give the ring to",488,1,2,3,4,5,6,12,13,18,19, John, Ryan, John, John, Ryan, Ryan,ablation, his,0.1533,0.0003,0.0032
"Then, Laura and Rachel had a lot of fun at the garden. Mary gave a computer to",76,1,3,4,5,6,7,15,16,19,20, Sarah, Thomas, Sarah, Sarah, Thomas, Thomas,ablation, Laura,0.4512,0.0006,0.0016
"After the lunch, Jacob and Rachel went to the station. Scott gave a kiss to",697,1,5,6,7,8,9,13,14,17,18, David, John, David, David, John, John,ablation, Rachel,0.3379,0.0006,0.0011
"After Mark and Rachel went to the house, Emily gave a bone to",370,1,2,3,4,5,6,10,11,14,15, Brian, Eric, Brian, Brian, Eric, Eric,ablation, the,0.25,0.0001,0.0001
"Then, Tyler and Patrick had a long argument, and afterwards Alexander said to",293,1,3,4,5,6,7,13,14,15,16, Robert, Joseph, Robert, Robert, Joseph, Joseph,ablation, them,0.2031,0.0015,0.0009
"Afterwards, Adam and Jonathan went to the station. Alexander gave a bone to",762,1,4,5,6,7,8,12,13,16,17, Jessica, Daniel, Jessica, Jessica, Daniel, Daniel,eval, Jonathan,0.2578,0.0009,0.0006
"After the lunch, Emily and Richard went to the office. Mary gave a basketball to",683,1,5,6,7,8,9,13,14,17,18, Christopher, Eric, Christopher, Christopher, Eric, Eric,ablation, Emily,0.5312,0.0005,0.0003
"While Jacob and Charles were commuting to the garden, Jamie gave a basketball to",587,1,2,3,4,5,6,11,12,15,16, Jennifer, David, Jennifer, Jennifer, David, David,ablation, Jacob,0.1289,0.006,0.0009
"When Tyler and William got a kiss at the school, Mary decided to give it to",409,1,2,3,4,5,6,12,13,17,18, Robert, Jason, Robert, Robert, Jason, Jason,ablation, her,0.2266,0.0015,0.0012
"When Emily and Adam got a snack at the office, Jose decided to give the snack to",495,1,2,3,4,5,6,12,13,18,19, Andrew, Anthony, Andrew, Andrew, Anthony, Anthony,circuit, Emily,0.2363,0.0012,0.0006
"While Thomas and Steven were working at the station, Amy gave a basketball to",571,1,2,3,4,5,6,11,12,15,16, Christopher, Elizabeth, Christopher, Christopher, Elizabeth, Elizabeth,ablation, Steven,0.2656,0.0001,0.0014
"Afterwards, Kelly and Sarah went to the hospital. Paul gave a necklace to",741,1,4,5,6,7,8,12,13,16,17, Joseph, Andrew, Joseph, Joseph, Andrew, Andrew,ablation, Kelly,0.3477,0.0002,0.0002
"Then, Patrick and Laura were working at the restaurant. Kelly decided to give a kiss to",145,1,3,4,5,6,7,12,13,18,19, Steven, Thomas, Steven, Steven, Thomas, Thomas,ablation, Patrick,0.2314,0.0013,0.0002
"Afterwards, Steven and Anthony went to the station. Kyle gave a snack to",767,1,4,5,6,7,8,12,13,16,17, Justin, Sarah, Justin, Justin, Sarah, Sarah,ablation, Steven,0.5508,0.001,0.0003
"When Thomas and Eric got a necklace at the store, Michelle decided to give the necklace to",453,1,2,3,4,5,6,12,13,18,19, Jason, Anthony, Jason, Jason, Anthony, Anthony,ablation, Thomas,0.2285,0.0005,0.0014
"Then, Mark and Kyle had a lot of fun at the garden. Kelly gave a basketball to",75,1,3,4,5,6,7,15,16,19,20, David, Joseph, David, David, Joseph, Joseph,ablation, Mark,0.5469,0.0001,0.0009
"When Brian and Sarah got a kiss at the house, Kyle decided to give the kiss to",497,1,2,3,4,5,6,12,13,18,19, Christopher, Robert, Christopher, Christopher, Robert, Robert,ablation, his,0.126,0.0005,0.0003
"Then, Mark and Steven had a long argument. Afterwards Alexander said to",830,1,3,4,5,6,7,12,13,14,15, Jessica, Adam, Jessica, Jessica, Adam, Adam,ablation, Mark,0.4102,0.0003,0.0001
"While Elizabeth and Anthony were commuting to the office, Tyler gave a drink to",622,1,2,3,4,5,6,11,12,15,16, Jason, Jonathan, Jason, Jason, Jonathan, Jonathan,ablation, a,0.2246,0.0005,0.0005
"When Jamie and Patrick got a computer at the restaurant, Paul decided to give the computer to",468,1,2,3,4,5,6,12,13,18,19, Charles, Stephen, Charles, Charles, Stephen, Stephen,ablation, the,0.165,0.0003,0.0005
"While Kelly and Anthony were working at the restaurant, Mary gave a bone to",530,1,2,3,4,5,6,11,12,15,16, Matthew, Justin, Matthew, Matthew, Justin, Justin,ablation, the,0.1904,0.0001,0.0001
The school Sean and Patrick went to had a computer. Scott gave it to,860,1,3,4,5,6,7,12,13,15,16, Andrew, Thomas, Andrew, Andrew, Thomas, Thomas,ablation, them,0.416,0.0001,0.0001
"When Charles and Richard got a basketball at the restaurant, Lisa decided to give it to",403,1,2,3,4,5,6,12,13,17,18, William, Thomas, William, William, Thomas, Thomas,ablation, Charles,0.207,0.0031,0.0012
"Then, Eric and Justin had a long argument. Afterwards Adam said to",796,1,3,4,5,6,7,12,13,14,15, Michael, Daniel, Michael, Michael, Daniel, Daniel,ablation, Eric,0.4043,0.0011,0.0014
"Then, Charles and Jeremy had a long argument, and afterwards Mary said to",319,1,3,4,5,6,7,13,14,15,16, Jessica, Rachel, Jessica, Jessica, Rachel, Rachel,ablation, Charles,0.1689,0.0007,0.0001
"While Michelle and Steven were working at the office, Charles gave a basketball to",555,1,2,3,4,5,6,11,12,15,16, John, Adam, John, John, Adam, Adam,ablation, Michelle,0.2461,0.0011,0.0051
"Then, Crystal and Eric were thinking about going to the school. Aaron wanted to give a snack to",223,1,3,4,5,6,7,14,15,20,21, Jonathan, Brian, Jonathan, Jonathan, Brian, Brian,ablation, the,0.3105,0.0004,0.0002
"Then, Amy and Brandon were working at the store. Michelle decided to give a basketball to",131,1,3,4,5,6,7,12,13,18,19, Michael, Jessica, Michael, Michael, Jessica, Jessica,circuit, Amy,0.543,0.0001,0.0005
"While Jacob and Charles were commuting to the store, Kelly gave a necklace to",581,1,2,3,4,5,6,11,12,15,16, Ryan, Jason, Ryan, Ryan, Jason, Jason,ablation, Jacob,0.2754,0.0012,0.0009
"After the lunch, Aaron and Rachel went to the store. Stephen gave a drink to",646,1,5,6,7,8,9,13,14,17,18, William, Kyle, William, William, Kyle, Kyle,eval, Rachel,0.3164,0.0003,0.0004
"Then, Adam and John were working at the hospital. Alexander decided to give a ring to",160,1,3,4,5,6,7,12,13,18,19, Matthew, James, Matthew, Matthew, James, James,circuit, John,0.1719,0.0017,0.0005
"Then, Amy and Kevin were thinking about going to the office. Tyler wanted to give a kiss to",233,1,3,4,5,6,7,14,15,20,21, Brandon, Jason, Brandon, Brandon, Jason, Jason,ablation, Amy,0.3965,0.0005,0.0003
"When Stephen and Jason got a bone at the school, Mary decided to give the bone to",474,1,2,3,4,5,6,12,13,18,19, Christopher, Daniel, Christopher, Christopher, Daniel, Daniel,eval, her,0.1631,0.0017,0.0007
Friends Tyler and Jamie found a ring at the garden. Lisa gave it to,904,1,2,3,4,5,6,12,13,15,16, David, Emily, David, David, Emily, Emily,eval, them,0.2148,0.0014,0.0014
"Afterwards, Kelly and Sean went to the restaurant. Paul gave a snack to",727,1,4,5,6,7,8,12,13,16,17, Andrew, Mark, Andrew, Andrew, Mark, Mark,ablation, Kelly,0.2354,0.0023,0.0005
"Then, Richard and Joseph had a lot of fun at the restaurant. Mark gave a drink to",86,1,3,4,5,6,7,15,16,19,20, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,ablation, Richard,0.2539,0.0004,0.0002
"Then, Laura and Kyle went to the office. Kelly gave a computer to",44,1,3,4,5,6,7,11,12,15,16, Jason, Kevin, Jason, Jason, Kevin, Kevin,ablation, Laura,0.6055,0.0008,0.0001
"After Crystal and William went to the hospital, Jamie gave a bone to",354,1,2,3,4,5,6,10,11,14,15, John, Ryan, John, John, Ryan, Ryan,ablation, the,0.1729,0.0007,0.0034
"Afterwards, Jeremy and Amy went to the restaurant. Scott gave a kiss to",721,1,4,5,6,7,8,12,13,16,17, Jessica, Brandon, Jessica, Jessica, Brandon, Brandon,ablation, Amy,0.5508,0.0001,0.0005
The hospital Laura and Andrew went to had a basketball. Charles gave it to,867,1,3,4,5,6,7,12,13,15,16, Jessica, Matthew, Jessica, Jessica, Matthew, Matthew,ablation, them,0.4062,0.001,0.0005
"After the lunch, Michelle and Richard went to the restaurant. Jamie gave a snack to",663,1,5,6,7,8,9,13,14,17,18, Robert, Sarah, Robert, Robert, Sarah, Sarah,ablation, Michelle,0.248,0.0017,0.0008
"While Kelly and Crystal were commuting to the hospital, Paul gave a ring to",608,1,2,3,4,5,6,11,12,15,16, Jessica, Kevin, Jessica, Jessica, Kevin, Kevin,ablation, Kelly,0.2637,0.0005,0.0096
"When Laura and William got a bone at the house, Mary decided to give it to",434,1,2,3,4,5,6,12,13,17,18, Matthew, John, Matthew, Matthew, John, John,ablation, her,0.1934,0.004,0.0003
"After the lunch, Thomas and Jason went to the garden. Aaron gave a necklace to",653,1,5,6,7,8,9,13,14,17,18, Jennifer, Andrew, Jennifer, Jennifer, Andrew, Andrew,ablation, Thomas,0.2207,0.0005,0.0046
"Then, Crystal and Kevin were thinking about going to the house. Lisa wanted to give a necklace to",245,1,3,4,5,6,7,14,15,20,21, Joseph, Adam, Joseph, Joseph, Adam, Adam,ablation, Crystal,0.2422,0.0008,0.0004
"Afterwards, Crystal and Jonathan went to the restaurant. Lisa gave a basketball to",723,1,4,5,6,7,8,12,13,16,17, Christopher, James, Christopher, Christopher, James, James,ablation, Crystal,0.416,0.0009,0.0007
"Then, Tyler and Patrick had a long argument. Afterwards Scott said to",798,1,3,4,5,6,7,12,13,14,15, Daniel, Stephen, Daniel, Daniel, Stephen, Stephen,ablation, Tyler,0.2871,0.0003,0.0007
"When Kelly and Elizabeth got a computer at the hospital, Paul decided to give the computer to",484,1,2,3,4,5,6,12,13,18,19, Matthew, Anthony, Matthew, Matthew, Anthony, Anthony,eval, the,0.1196,0.0004,0.0013
"While Amy and Elizabeth were working at the garden, Kelly gave a ring to",520,1,2,3,4,5,6,11,12,15,16, Ryan, Brian, Ryan, Ryan, Brian, Brian,ablation, Amy,0.3926,0.0006,0.0004
"While Tyler and Jeremy were commuting to the hospital, Mary gave a necklace to",613,1,2,3,4,5,6,11,12,15,16, Andrew, Rachel, Andrew, Andrew, Rachel, Rachel,ablation, Tyler,0.2217,0.0005,0.0002
"While Patrick and Michelle were working at the hospital, Sean gave a bone to",546,1,2,3,4,5,6,11,12,15,16, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, a,0.1309,0.0015,0.0003
"Then, Kevin and Jason were thinking about going to the hospital. Kyle wanted to give a computer to",228,1,3,4,5,6,7,14,15,20,21, Jennifer, Ryan, Jennifer, Jennifer, Ryan, Ryan,ablation, the,0.5195,0.0006,0.0005
"After Mark and Richard went to the station, Paul gave a snack to",383,1,2,3,4,5,6,10,11,14,15, David, Kevin, David, David, Kevin, Kevin,ablation, Mark,0.2354,0.0005,0.0019
"Then, Scott and Kelly went to the station. Jose gave a ring to",56,1,3,4,5,6,7,11,12,15,16, William, Charles, William, William, Charles, Charles,ablation, Scott,0.2451,0.0003,0.0003
"Afterwards, Richard and Jonathan went to the garden. Aaron gave a computer to",716,1,4,5,6,7,8,12,13,16,17, Sarah, William, Sarah, Sarah, William, William,ablation, Jonathan,0.3125,0.0008,0.0024
Friends Stephen and Richard found a basketball at the garden. Alexander gave it to,907,1,2,3,4,5,6,12,13,15,16, John, William, John, John, William, William,eval, them,0.5742,0.0015,0.0023
"Then, Amy and Eric had a long argument, and afterwards Lisa said to",266,1,3,4,5,6,7,13,14,15,16, Sarah, Brian, Sarah, Sarah, Brian, Brian,circuit, Amy,0.3262,0.0005,0.0006
"Afterwards, Jose and Kyle went to the garden. Alexander gave a ring to",712,1,4,5,6,7,8,12,13,16,17, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, Jose,0.543,0.0001,0.0004
"When Emily and Steven got a bone at the school, Lisa decided to give the bone to",474,1,2,3,4,5,6,12,13,18,19, Jennifer, Eric, Jennifer, Jennifer, Eric, Eric,ablation, her,0.207,0.0009,0.0005
"After the lunch, Michelle and Brian went to the school. Jamie gave a bone to",666,1,5,6,7,8,9,13,14,17,18, James, Jason, James, James, Jason, Jason,ablation, Michelle,0.3379,0.0002,0.0003
"Then, Emily and Laura were thinking about going to the hospital. Kelly wanted to give a bone to",226,1,3,4,5,6,7,14,15,20,21, Jennifer, Anthony, Jennifer, Jennifer, Anthony, Anthony,circuit, the,0.3457,0.0001,0.0004
"After Jeremy and Michelle went to the house, Charles gave a snack to",375,1,2,3,4,5,6,10,11,14,15, Brandon, Crystal, Brandon, Brandon, Crystal, Crystal,ablation, Jeremy,0.2188,0.0,0.0001
"Then, Richard and Anthony were working at the house. Sean decided to give a drink to",182,1,3,4,5,6,7,12,13,18,19, Christopher, Matthew, Christopher, Christopher, Matthew, Matthew,ablation, the,0.1787,0.0002,0.0003
The store Crystal and Laura went to had a kiss. Jeremy gave it to,833,1,3,4,5,6,7,12,13,15,16, James, Rachel, James, James, Rachel, Rachel,ablation, Laura,0.2217,0.0028,0.0001
"Then, Jonathan and William had a long argument, and afterwards Patrick said to",305,1,3,4,5,6,7,13,14,15,16, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,eval, them,0.1855,0.0001,0.0019
"Then, Michelle and Jonathan were working at the store. Alexander decided to give a bone to",130,1,3,4,5,6,7,12,13,18,19, Michael, Robert, Michael, Michael, Robert, Robert,ablation, Michelle,0.2354,0.0001,0.0016
"While Scott and Andrew were commuting to the restaurant, Lisa gave a basketball to",595,1,2,3,4,5,6,11,12,15,16, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, a,0.1602,0.0009,0.0004
"While Kelly and Jeremy were working at the station, Jose gave a bone to",570,1,2,3,4,5,6,11,12,15,16, Matthew, Kevin, Matthew, Matthew, Kevin, Kevin,ablation, the,0.1846,0.0008,0.0001
Friends William and Jason found a bone at the store. Rachel gave it to,898,1,2,3,4,5,6,12,13,15,16, Jessica, Jennifer, Jessica, Jessica, Jennifer, Jennifer,ablation, them,0.4473,0.0003,0.0008
The garden Laura and Elizabeth went to had a drink. Mark gave it to,846,1,3,4,5,6,7,12,13,15,16, Andrew, Jonathan, Andrew, Andrew, Jonathan, Jonathan,ablation, them,0.3984,0.0002,0.0002
"Then, Charles and Rachel were thinking about going to the restaurant. Jacob wanted to give a kiss to",209,1,3,4,5,6,7,14,15,20,21, Sarah, Brian, Sarah, Sarah, Brian, Brian,ablation, Rachel,0.3066,0.0007,0.0068
"When Jacob and Emily got a computer at the hospital, Alexander decided to give it to",420,1,2,3,4,5,6,12,13,17,18, David, Michelle, David, David, Michelle, Michelle,ablation, his,0.1758,0.0004,0.0036
"While Eric and Brian were working at the restaurant, Stephen gave a bone to",530,1,2,3,4,5,6,11,12,15,16, James, Robert, James, James, Robert, Robert,ablation, the,0.168,0.0002,0.0004
"Then, Adam and Anthony were thinking about going to the store. Crystal wanted to give a bone to",194,1,3,4,5,6,7,14,15,20,21, Jason, Jonathan, Jason, Jason, Jonathan, Jonathan,ablation, the,0.2812,0.0,0.0004
"After the lunch, Jeremy and Anthony went to the garden. Patrick gave a basketball to",651,1,5,6,7,8,9,13,14,17,18, Sarah, Jonathan, Sarah, Sarah, Jonathan, Jonathan,circuit, Jeremy,0.5039,0.0003,0.0002
The school Laura and Kevin went to had a bone. Mary gave it to,858,1,3,4,5,6,7,12,13,15,16, Michael, Jonathan, Michael, Michael, Jonathan, Jonathan,ablation, them,0.3301,0.0001,0.0009
"Then, Adam and Jennifer were thinking about going to the restaurant. Aaron wanted to give a ring to",208,1,3,4,5,6,7,14,15,20,21, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, Jennifer,0.5703,0.0076,0.0001
"Then, Jose and Mary had a long argument, and afterwards Alexander said to",275,1,3,4,5,6,7,13,14,15,16, William, Laura, William, William, Laura, Laura,ablation, Jose,0.1543,0.0003,0.0012
"After Rachel and Steven went to the school, Jose gave a basketball to",347,1,2,3,4,5,6,10,11,14,15, Robert, John, Robert, Robert, John, John,circuit, Rachel,0.4375,0.0002,0.0004
"Then, Emily and Laura went to the store. Stephen gave a bone to",2,1,3,4,5,6,7,11,12,15,16, Steven, Rachel, Steven, Steven, Rachel, Rachel,ablation, Emily,0.5938,0.0004,0.0003
"Then, Emily and Steven went to the hospital. Paul gave a drink to",38,1,3,4,5,6,7,11,12,15,16, Jennifer, Andrew, Jennifer, Jennifer, Andrew, Andrew,ablation, Emily,0.3008,0.0001,0.0004
"Then, Stephen and Michelle had a long argument. Afterwards Mary said to",782,1,3,4,5,6,7,12,13,14,15, Christopher, Elizabeth, Christopher, Christopher, Elizabeth, Elizabeth,ablation, Stephen,0.2676,0.0011,0.0006
"Afterwards, Stephen and Jeremy went to the house. Sean gave a kiss to",753,1,4,5,6,7,8,12,13,16,17, Kevin, Amy, Kevin, Kevin, Amy, Amy,ablation, his,0.1953,0.002,0.0007
"Afterwards, Sarah and Justin went to the house. Steven gave a computer to",756,1,4,5,6,7,8,12,13,16,17, David, Jason, David, David, Jason, Jason,ablation, Sarah,0.5586,0.0004,0.0005
"Then, Patrick and Rachel had a lot of fun at the store. Mary gave a drink to",70,1,3,4,5,6,7,15,16,19,20, James, Steven, James, James, Steven, Steven,ablation, Patrick,0.1914,0.0003,0.0007
Friends Patrick and Michelle found a kiss at the house. Alexander gave it to,945,1,2,3,4,5,6,12,13,15,16, John, Rachel, John, John, Rachel, Rachel,ablation, them,0.457,0.0009,0.0006
"Afterwards, Mark and Jeremy went to the hospital. Patrick gave a necklace to",741,1,4,5,6,7,8,12,13,16,17, Richard, Amy, Richard, Richard, Amy, Amy,circuit, Jeremy,0.1855,0.0046,0.0001
"Then, Tyler and Stephen had a long argument, and afterwards Mary said to",258,1,3,4,5,6,7,13,14,15,16, Andrew, Elizabeth, Andrew, Andrew, Elizabeth, Elizabeth,ablation, Stephen,0.1748,0.0013,0.001
"When Jason and Ryan got a computer at the station, Paul decided to give it to",444,1,2,3,4,5,6,12,13,17,18, Jennifer, Andrew, Jennifer, Jennifer, Andrew, Andrew,ablation, the,0.1416,0.0005,0.0005
"While Kelly and Patrick were commuting to the restaurant, Lisa gave a necklace to",597,1,2,3,4,5,6,11,12,15,16, Daniel, Michelle, Daniel, Daniel, Michelle, Michelle,ablation, a,0.0894,0.0008,0.0011
"Then, Sarah and Brandon had a lot of fun at the office. Tyler gave a necklace to",109,1,3,4,5,6,7,15,16,19,20, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, Sarah,0.5234,0.0043,0.0001
"Then, Jacob and Amy were working at the house. Sean decided to give a bone to",178,1,3,4,5,6,7,12,13,18,19, Matthew, James, Matthew, Matthew, James, James,ablation, Jacob,0.1621,0.0003,0.0002
"Then, Mark and Crystal were thinking about going to the house. Jamie wanted to give a drink to",246,1,3,4,5,6,7,14,15,20,21, Jessica, Anthony, Jessica, Jessica, Anthony, Anthony,ablation, Mark,0.2676,0.0001,0.0011
"Then, Thomas and Sarah were thinking about going to the office. Jacob wanted to give a computer to",236,1,3,4,5,6,7,14,15,20,21, Michael, Matthew, Michael, Michael, Matthew, Matthew,circuit, the,0.166,0.0009,0.0025
"Then, Paul and Jacob went to the garden. Tyler gave a bone to",10,1,3,4,5,6,7,11,12,15,16, Joseph, Laura, Joseph, Joseph, Laura, Laura,ablation, Jacob,0.2598,0.0001,0.0006
"After the lunch, Amy and Thomas went to the office. Lisa gave a computer to",684,1,5,6,7,8,9,13,14,17,18, Christopher, Matthew, Christopher, Christopher, Matthew, Matthew,ablation, Amy,0.707,0.0,0.0001
"After Kevin and Andrew went to the garden, Jacob gave a computer to",332,1,2,3,4,5,6,10,11,14,15, Michael, Robert, Michael, Michael, Robert, Robert,ablation, Kevin,0.4043,0.001,0.0027
"Then, Tyler and Jonathan were thinking about going to the store. Lisa wanted to give a necklace to",197,1,3,4,5,6,7,14,15,20,21, David, William, David, David, William, William,circuit, her,0.3965,0.0005,0.0032
"When Jamie and Patrick got a snack at the house, Jose decided to give it to",439,1,2,3,4,5,6,12,13,17,18, Robert, William, Robert, Robert, William, William,ablation, the,0.1523,0.0007,0.0004
"Then, Jeremy and Elizabeth had a long argument, and afterwards Lisa said to",303,1,3,4,5,6,7,13,14,15,16, John, Justin, John, John, Justin, Justin,ablation, Jeremy,0.3184,0.0007,0.0026
"Then, Eric and Jonathan had a long argument. Afterwards Rachel said to",830,1,3,4,5,6,7,12,13,14,15, Brandon, Jason, Brandon, Brandon, Jason, Jason,ablation, them,0.2402,0.0028,0.0002
"After the lunch, Sean and Charles went to the school. Jose gave a kiss to",665,1,5,6,7,8,9,13,14,17,18, Daniel, Rachel, Daniel, Daniel, Rachel, Rachel,ablation, his,0.1445,0.0022,0.0015
Friends Jose and Jeremy found a drink at the house. Alexander gave it to,950,1,2,3,4,5,6,12,13,15,16, Brandon, Jason, Brandon, Brandon, Jason, Jason,ablation, them,0.5469,0.0003,0.0001
The hospital Jonathan and Justin went to had a kiss. Alexander gave it to,865,1,3,4,5,6,7,12,13,15,16, Daniel, David, Daniel, Daniel, David, David,eval, them,0.2852,0.0034,0.002
"Then, Eric and William had a long argument. Afterwards Rachel said to",815,1,3,4,5,6,7,12,13,14,15, Jennifer, Brandon, Jennifer, Jennifer, Brandon, Brandon,ablation, Eric,0.3984,0.0001,0.0002
"When Tyler and Aaron got a snack at the garden, Scott decided to give it to",399,1,2,3,4,5,6,12,13,17,18, Daniel, John, Daniel, Daniel, John, John,ablation, the,0.124,0.0029,0.0006
"While Stephen and Mark were working at the restaurant, Lisa gave a snack to",535,1,2,3,4,5,6,11,12,15,16, David, Elizabeth, David, David, Elizabeth, Elizabeth,ablation, the,0.1562,0.0001,0.0011
"When Rachel and Justin got a bone at the house, Tyler decided to give it to",434,1,2,3,4,5,6,12,13,17,18, John, Ryan, John, John, Ryan, Ryan,ablation, his,0.1719,0.0006,0.0006
"While Stephen and Michelle were working at the store, Mary gave a basketball to",515,1,2,3,4,5,6,11,12,15,16, William, Brian, William, William, Brian, Brian,ablation, Stephen,0.1875,0.0024,0.0017
"Then, Michelle and Kyle were thinking about going to the hospital. Patrick wanted to give a computer to",228,1,3,4,5,6,7,14,15,20,21, Joseph, Brian, Joseph, Joseph, Brian, Brian,ablation, the,0.5156,0.0001,0.0002
"When Amy and Richard got a kiss at the school, Lisa decided to give it to",409,1,2,3,4,5,6,12,13,17,18, Andrew, Jonathan, Andrew, Andrew, Jonathan, Jonathan,ablation, her,0.2217,0.0007,0.0014
"While Mark and Amy were working at the garden, Scott gave a ring to",520,1,2,3,4,5,6,11,12,15,16, William, Richard, William, William, Richard, Richard,ablation, Amy,0.3223,0.0002,0.0002
"After Charles and Adam went to the restaurant, Patrick gave a kiss to",337,1,2,3,4,5,6,10,11,14,15, Michael, Elizabeth, Michael, Michael, Elizabeth, Elizabeth,ablation, Charles,0.1396,0.0008,0.0007
"While Scott and Kelly were commuting to the store, Lisa gave a computer to",580,1,2,3,4,5,6,11,12,15,16, Matthew, Brian, Matthew, Matthew, Brian, Brian,ablation, a,0.1396,0.0011,0.0005
"Then, Stephen and Kyle were working at the house. Paul decided to give a kiss to",177,1,3,4,5,6,7,12,13,18,19, David, Jason, David, David, Jason, Jason,ablation, Kyle,0.1562,0.0008,0.0015
"Afterwards, Laura and Jason went to the garden. Michelle gave a snack to",719,1,4,5,6,7,8,12,13,16,17, Robert, Ryan, Robert, Robert, Ryan, Ryan,ablation, Laura,0.4492,0.0001,0.0003
"When Eric and Brian got a drink at the station, Laura decided to give the drink to",510,1,2,3,4,5,6,12,13,18,19, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,ablation, the,0.1865,0.0005,0.0003
"While Emily and Mark were working at the restaurant, Aaron gave a drink to",534,1,2,3,4,5,6,11,12,15,16, Jessica, Jeremy, Jessica, Jessica, Jeremy, Jeremy,ablation, a,0.3535,0.0004,0.0014
"After the lunch, Jonathan and Sarah went to the office. Patrick gave a snack to",687,1,5,6,7,8,9,13,14,17,18, David, Robert, David, David, Robert, Robert,ablation, Jonathan,0.3438,0.0006,0.0036
